NUM_INS	ANO_ENEM	COD_MUN_PRV
160001016843	2016	1400100
160001016926	2016	1400100
160001017048	2016	1400100
160001017925	2016	1400100
160001018618	2016	1400100
160001019292	2016	1400100
160001019299	2016	1400100
160001019455	2016	1400100
160001019456	2016	1400100
160001019948	2016	1400100
160001020039	2016	1400100
160001020297	2016	1400100
160001020851	2016	1400100
160001021422	2016	1400100
160001021685	2016	1400100
160001021874	2016	1400100
160001022884	2016	1400100
160001023064	2016	1400100
160001023087	2016	1400100
160001023836	2016	1400100
160001024008	2016	1400100
160001024522	2016	1400100
160001024635	2016	1400100
160001026408	2016	1400100
160001026426	2016	1400100
160001026480	2016	1400100
160001026586	2016	1400100
160001026612	2016	1400100
160001026620	2016	1400100
160001027001	2016	1400100
160001027142	2016	1400100
160001027426	2016	1400050
160001027493	2016	1400100
160001027542	2016	1400100
160001027989	2016	1400100
160001028363	2016	1400100
160001028389	2016	1400100
160001028857	2016	1400100
160001028937	2016	1400100
160001029127	2016	1400100
160001029347	2016	1400100
160001029606	2016	1400100
160001029621	2016	1400100
160001029938	2016	1400100
160001030096	2016	1400100
160001030351	2016	1400100
160001030800	2016	1400100
160001030875	2016	1400100
160001031594	2016	1400100
160001031881	2016	1400100
160001032443	2016	1400506
160001033744	2016	1400100
160001034062	2016	1400100
160001034070	2016	1400100
160001034672	2016	1400472
160001034694	2016	1400100
160001034815	2016	1400100
160001035026	2016	1400100
160001035724	2016	1400100
160001036245	2016	1400100
160001036280	2016	1400100
160001036603	2016	1400100
160001036650	2016	1400100
160001037108	2016	1400100
160001037121	2016	1400100
160001037170	2016	1400100
160001037548	2016	1400100
160001037723	2016	1400100
160001037927	2016	1400100
160001038521	2016	1400100
160001038676	2016	1400100
160001039079	2016	1400100
160001040718	2016	1400100
160001040887	2016	1400308
160001040991	2016	1400100
160001041909	2016	1400308
160001042100	2016	1400100
160001042442	2016	1400100
160001042995	2016	1400100
160001043350	2016	1400100
160001044370	2016	1400100
160001044885	2016	1400100
160001045693	2016	1400100
160001045980	2016	1400100
160001046994	2016	1400100
160001047103	2016	1400100
160001047284	2016	1400100
160001047753	2016	1400100
160001047952	2016	1400050
160001048269	2016	1400100
160001048466	2016	1400100
160001048494	2016	1400100
160001048789	2016	1400100
160001050029	2016	1400100
160001050276	2016	1400100
160001050714	2016	1400100
160001051320	2016	1400100
160001051610	2016	1400100
160001051626	2016	1400100
160001051693	2016	1400100
160001052158	2016	1400100
160001052313	2016	1400100
160001052599	2016	1400100
160001052887	2016	1400100
160001052929	2016	1400100
160001053929	2016	1400100
160001053948	2016	1400100
160001053970	2016	1400506
160001054278	2016	1400100
160001055139	2016	1400100
160001055543	2016	1400100
160001055680	2016	1400100
160001055895	2016	1400100
160001055950	2016	1400100
160001056801	2016	1400100
160001057661	2016	1400100
160001059759	2016	1400100
160001059984	2016	1400100
160001060194	2016	1400100
160001060246	2016	1400472
160001060317	2016	1400100
160001060602	2016	1400100
160001063073	2016	1400472
160001063332	2016	1400100
160001065345	2016	1400100
160001066404	2016	1400472
160001067459	2016	1400100
160001067701	2016	1400100
160001067882	2016	1400100
160001068101	2016	1400100
160001068331	2016	1400100
160001068361	2016	1400308
160001068845	2016	1400100
160001069462	2016	1400100
160001070084	2016	1400100
160001070271	2016	1400100
160001071447	2016	1400100
160001072019	2016	1400100
160001072500	2016	1400100
160001072694	2016	1400100
160001073020	2016	1400209
160001073672	2016	1400100
160001073700	2016	1400100
160001073845	2016	1400100
160001073884	2016	1400100
160001074176	2016	1400100
160001074245	2016	1400100
160001074631	2016	1400100
160001074859	2016	1400100
160001075010	2016	1400100
160001075204	2016	1400100
160001075333	2016	1400100
160001075654	2016	1400100
160001075870	2016	1400100
160001076708	2016	1400100
160001076732	2016	1400100
160001076824	2016	1400100
160001076876	2016	1400100
160001076958	2016	1400100
160001077455	2016	1400100
160001077483	2016	1400100
160001077812	2016	1400100
160001078170	2016	1400100
160001078204	2016	1400100
160001078527	2016	1400100
160001078844	2016	1400100
160001079700	2016	1400100
160001080203	2016	1400100
160001081127	2016	1400100
160001081453	2016	1400100
160001081476	2016	1400100
160001081596	2016	1400100
160001081709	2016	1400100
160001082258	2016	1400100
160001082890	2016	1400100
160001083110	2016	1400100
160001083326	2016	1400100
160001083524	2016	1400100
160001083882	2016	1400100
160001084716	2016	1400100
160001084758	2016	1400100
160001085938	2016	1400100
160001086838	2016	1400100
160001087414	2016	1400100
160001088037	2016	1400100
160001088829	2016	1400472
160001089389	2016	1400100
160001089523	2016	1400100
160001089708	2016	1400100
160001089924	2016	1400100
160001089974	2016	1400100
160001090708	2016	1400100
160001091010	2016	1400100
160001091321	2016	1400100
160001091963	2016	1400100
160001092037	2016	1400100
160001092450	2016	1400100
160001092712	2016	1400506
160001092743	2016	1400100
160001092973	2016	1400100
160001093069	2016	1400100
160001093213	2016	1400100
160001093877	2016	1400100
160001093878	2016	1400100
160001095045	2016	1400100
160001095083	2016	1400100
160001095128	2016	1400100
160001095567	2016	1400100
160001095619	2016	1400100
160001095768	2016	1400100
160001095892	2016	1400100
160001096244	2016	1400100
160001097172	2016	1400100
160001098276	2016	1400100
160001098881	2016	1400100
160001099824	2016	1400100
160001099826	2016	1400100
160001100319	2016	1400100
160001100641	2016	1400100
160001100946	2016	1400100
160001101361	2016	1400100
160001101537	2016	1400100
160001101795	2016	1400100
160001101837	2016	1400100
160001102433	2016	1400100
160001102520	2016	1400100
160001103074	2016	1400100
160001103448	2016	1400100
160001103619	2016	1400100
160001104097	2016	1400100
160001104237	2016	1400100
160001104686	2016	1400100
160001104835	2016	1400100
160001105659	2016	1400100
160001105662	2016	1400100
160001105775	2016	1400100
160001106160	2016	1400100
160001106273	2016	1400100
160001107628	2016	1400100
160001107715	2016	1400100
160001108251	2016	1400100
160001108315	2016	1400506
160001109217	2016	1400100
160001110610	2016	1400100
160001110819	2016	1400472
160001110902	2016	1400100
160001111164	2016	1400100
160001111835	2016	1400100
160001112425	2016	1400100
160001112849	2016	1400506
160001113500	2016	1400472
160001113797	2016	1400100
160001114351	2016	1400100
160001114717	2016	1400100
160001114913	2016	1400100
160001114944	2016	1400100
160001115415	2016	1400100
160001117329	2016	1400100
160001118214	2016	1400100
160001118821	2016	1400100
160001118835	2016	1400472
160001120027	2016	1400100
160001120035	2016	1400100
160001120282	2016	1400100
160001120486	2016	1400100
160001120827	2016	1400100
160001121202	2016	1400100
160001121227	2016	1400100
160001121639	2016	1400100
160001121979	2016	1400100
160001122930	2016	1400100
160001123124	2016	1400100
160001123602	2016	1400100
160001123675	2016	1400100
160001124541	2016	1400100
160001124962	2016	1400100
160001125042	2016	1400100
160001125774	2016	1400100
160001126020	2016	1400100
160001126285	2016	1400100
160001127034	2016	1400100
160001127476	2016	1400100
160001129300	2016	1400100
160001129349	2016	1400100
160001130301	2016	1400100
160001130568	2016	1400100
160001131696	2016	1400100
160001132841	2016	1400100
160001132848	2016	1400472
160001133993	2016	1400100
160001134046	2016	1400100
160001134074	2016	1400100
160001134223	2016	1400100
160001134538	2016	1400100
160001134687	2016	1400100
160001135596	2016	1400100
160001135890	2016	1400100
160001136105	2016	1400100
160001136175	2016	1400100
160001136363	2016	1400100
160001137491	2016	1400100
160001140490	2016	1400100
160001140738	2016	1400100
160001141423	2016	1400100
160001141911	2016	1400209
160001141957	2016	1400100
160001142531	2016	1400100
160001144199	2016	1400100
160001144268	2016	1400100
160001144473	2016	1400050
160001144710	2016	1400100
160001144811	2016	1400100
160001145032	2016	1400100
160001145045	2016	1400472
160001145626	2016	1400100
160001146108	2016	1400100
160001146820	2016	1400100
160001146956	2016	1400100
160001147563	2016	1400100
160001147715	2016	1400100
160001147974	2016	1400100
160001148785	2016	1400100
160001149981	2016	1400100
160001150237	2016	1400100
160001151419	2016	1400100
160001151699	2016	1400100
160001151803	2016	1400100
160001152109	2016	1400100
160001152132	2016	1400100
160001152630	2016	1400100
160001152808	2016	1400100
160001152924	2016	1400100
160001153895	2016	1400100
160001154723	2016	1400050
160001154947	2016	1400100
160001155359	2016	1400100
160001155741	2016	1400472
160001155763	2016	1400100
160001155924	2016	1400100
160001156674	2016	1400100
160001156712	2016	1400100
160001156744	2016	1400050
160001156886	2016	1400100
160001156957	2016	1400100
160001157517	2016	1400100
160001157535	2016	1400100
160001157540	2016	1400100
160001157857	2016	1400100
160001158298	2016	1400100
160001158409	2016	1400100
160001158441	2016	1400100
160001158719	2016	1400100
160001159414	2016	1400100
160001159441	2016	1400100
160001159589	2016	1400100
160001160256	2016	1400100
160001161044	2016	1400100
160001161135	2016	1400100
160001162207	2016	1400100
160001162516	2016	1400100
160001162716	2016	1400100
160001162749	2016	1400100
160001162895	2016	1400100
160001162913	2016	1400100
160001163177	2016	1400100
160001163211	2016	1400100
160001163252	2016	1400100
160001163394	2016	1400100
160001163656	2016	1400472
160001164415	2016	1400100
160001165018	2016	1400100
160001165311	2016	1400100
160001165458	2016	1400100
160001165619	2016	1400100
160001165885	2016	1400100
160001166237	2016	1400100
160001166273	2016	1400100
160001166462	2016	1400100
160001166519	2016	1400100
160001166944	2016	1400100
160001166998	2016	1400308
160001167101	2016	1400100
160001167129	2016	1400100
160001167228	2016	1400100
160001167613	2016	1400100
160001167642	2016	1400100
160001167738	2016	1400100
160001168266	2016	1400100
160001168515	2016	1400100
160001168632	2016	1400100
160001168859	2016	1400100
160001169560	2016	1400100
160001169643	2016	1400100
160001169946	2016	1400100
160001170216	2016	1400100
160001170649	2016	1400100
160001170808	2016	1400472
160001171188	2016	1400100
160001171253	2016	1400100
160001171458	2016	1400100
160001171636	2016	1400100
160001172216	2016	1400100
160001172220	2016	1400100
160001172554	2016	1400100
160001172857	2016	1400100
160001172884	2016	1400100
160001172951	2016	1400100
160001173330	2016	1400100
160001174300	2016	1400100
160001174457	2016	1400100
160001174951	2016	1400100
160001175001	2016	1400100
160001175181	2016	1400100
160001175764	2016	1400209
160001177055	2016	1400100
160001177091	2016	1400100
160001177351	2016	1400100
160001178176	2016	1400050
160001178560	2016	1400100
160001179377	2016	1400100
160001179733	2016	1400100
160001179774	2016	1400100
160001180637	2016	1400100
160001180915	2016	1400472
160001181197	2016	1400100
160001181400	2016	1400100
160001182222	2016	1400100
160001182321	2016	1400100
160001182717	2016	1400100
160001182853	2016	1400100
160001183244	2016	1400100
160001183396	2016	1400308
160001183460	2016	1400100
160001183746	2016	1400100
160001184481	2016	1400100
160001185504	2016	1400100
160001186422	2016	1400100
160001186467	2016	1400100
160001186520	2016	1400100
160001186633	2016	1400100
160001186642	2016	1400050
160001187155	2016	1400100
160001187396	2016	1400100
160001187472	2016	1400100
160001187636	2016	1400100
160001188015	2016	1400100
160001188020	2016	1400100
160001188049	2016	1400100
160001188189	2016	1400100
160001188361	2016	1400100
160001188458	2016	1400100
160001188947	2016	1400100
160001189351	2016	1400100
160001189425	2016	1400100
160001189491	2016	1400100
160001189777	2016	1400100
160001190520	2016	1400100
160001191888	2016	1400100
160001192100	2016	1400100
160001192393	2016	1400100
160001192451	2016	1400100
160001192841	2016	1400100
160001193100	2016	1400100
160001193159	2016	1400100
160001193329	2016	1400100
160001193477	2016	1400506
160001193541	2016	1400100
160001193774	2016	1400100
160001193822	2016	1400100
160001194108	2016	1400100
160001194309	2016	1400100
160001194432	2016	1400100
160001194708	2016	1400100
160001196057	2016	1400100
160001196482	2016	1400100
160001197448	2016	1400100
160001197579	2016	1400100
160001197677	2016	1400100
160001198519	2016	1400100
160001198897	2016	1400100
160001198928	2016	1400100
160001199258	2016	1400100
160001199824	2016	1400100
160001200299	2016	1400100
160001200768	2016	1400100
160001200969	2016	1400100
160001201342	2016	1400100
160001202159	2016	1400100
160001202490	2016	1400100
160001202838	2016	1400100
160001203080	2016	1400100
160001203252	2016	1400100
160001203397	2016	1400472
160001204439	2016	1400100
160001204881	2016	1400100
160001204900	2016	1400100
160001204904	2016	1400100
160001205541	2016	1400100
160001205781	2016	1400100
160001205967	2016	1400100
160001206190	2016	1400100
160001206527	2016	1400100
160001207046	2016	1400100
160001207142	2016	1400100
160001207260	2016	1400100
160001207262	2016	1400506
160001207708	2016	1400100
160001208142	2016	1400100
160001208479	2016	1400100
160001208543	2016	1400100
160001209184	2016	1400100
160001209442	2016	1400100
160001209529	2016	1400100
160001209598	2016	1400100
160001209737	2016	1400472
160001210083	2016	1400100
160001210241	2016	1400100
160001210265	2016	1400100
160001210789	2016	1400100
160001211535	2016	1400100
160001211539	2016	1400100
160001211920	2016	1400100
160001212126	2016	1400100
160001213420	2016	1400100
160001213742	2016	1400100
160001214128	2016	1400100
160001214171	2016	1400100
160001214214	2016	1400100
160001214257	2016	1400100
160001214368	2016	1400100
160001214405	2016	1400100
160001214956	2016	1400100
160001215005	2016	1400100
160001215625	2016	1400100
160001215643	2016	1400100
160001215669	2016	1400100
160001216363	2016	1400100
160001217339	2016	1400100
160001218061	2016	1400100
160001218535	2016	1400100
160001218595	2016	1400100
160001219706	2016	1400100
160001220015	2016	1400100
160001220079	2016	1400100
160001220103	2016	1400100
160001220502	2016	1400100
160001220611	2016	1400100
160001220675	2016	1400100
160001220676	2016	1400100
160001221021	2016	1400100
160001221383	2016	1400100
160001221431	2016	1400100
160001222036	2016	1400100
160001222103	2016	1400100
160001222199	2016	1400100
160001222960	2016	1400100
160001223211	2016	1400100
160001223339	2016	1400100
160001223917	2016	1400100
160001223987	2016	1400100
160001224243	2016	1400100
160001224944	2016	1400100
160001225794	2016	1400100
160001226317	2016	1400100
160001227256	2016	1400100
160001227956	2016	1400100
160001228137	2016	1400100
160001229140	2016	1400100
160001229159	2016	1400100
160001229699	2016	1400100
160001229935	2016	1400100
160001230227	2016	1400159
160001231030	2016	1400100
160001231180	2016	1400100
160001231600	2016	1400100
160001231935	2016	1400100
160001232290	2016	1400100
160001232323	2016	1400100
160001233111	2016	1400100
160001233163	2016	1400100
160001233355	2016	1400100
160001233583	2016	1400100
160001233723	2016	1400100
160001233815	2016	1400100
160001234140	2016	1400100
160001234622	2016	1400100
160001234738	2016	1400100
160001235183	2016	1400100
160001235245	2016	1400100
160001236374	2016	1400100
160001236384	2016	1400100
160001236716	2016	1400472
160001237045	2016	1400100
160001237456	2016	1400100
160001237643	2016	1400100
160001238057	2016	1400100
160001238581	2016	1400100
160001238866	2016	1400100
160001239044	2016	1400100
160001239065	2016	1400100
160001239151	2016	1400100
160001239456	2016	1400100
160001239494	2016	1400100
160001239536	2016	1400100
160001240294	2016	1400308
160001240497	2016	1400100
160001240873	2016	1400100
160001240893	2016	1400100
160001241123	2016	1400100
160001241266	2016	1400100
160001241288	2016	1400100
160001242728	2016	1400100
160001242806	2016	1400100
160001243162	2016	1400100
160001243164	2016	1400100
160001243257	2016	1400100
160001243536	2016	1400100
160001244253	2016	1400100
160001244712	2016	1400100
160001244811	2016	1400159
160001245042	2016	1400100
160001245160	2016	1400100
160001245309	2016	1400100
160001245543	2016	1400100
160001245650	2016	1400100
160001246202	2016	1400100
160001246392	2016	1400100
160001246519	2016	1400100
160001246945	2016	1400100
160001247002	2016	1400100
160001247083	2016	1400100
160001247511	2016	1400100
160001247772	2016	1400100
160001247850	2016	1400100
160001248626	2016	1400100
160001248766	2016	1400100
160001249032	2016	1400100
160001249362	2016	1400100
160001249817	2016	1400100
160001250190	2016	1400100
160001250260	2016	1400100
160001250634	2016	1400100
160001250773	2016	1400100
160001251178	2016	1400100
160001251544	2016	1400100
160001251963	2016	1400100
160001253202	2016	1400100
160001253205	2016	1400100
160001253388	2016	1400100
160001253751	2016	1400100
160001253953	2016	1400100
160001255619	2016	1400100
160001255908	2016	1400100
160001256026	2016	1400100
160001256356	2016	1400100
160001258472	2016	1400100
160001258562	2016	1400100
160001258749	2016	1400308
160001259509	2016	1400100
160001260370	2016	1400100
160001260377	2016	1400100
160001261202	2016	1400100
160001261337	2016	1400100
160001261440	2016	1400100
160001261464	2016	1400100
160001261488	2016	1400100
160001261958	2016	1400100
160001262121	2016	1400100
160001262192	2016	1400100
160001262354	2016	1400100
160001262436	2016	1400100
160001262619	2016	1400100
160001262733	2016	1400100
160001263590	2016	1400100
160001264073	2016	1400100
160001264247	2016	1400100
160001264259	2016	1400100
160001264500	2016	1400100
160001264520	2016	1400100
160001264546	2016	1400100
160001264567	2016	1400100
160001264628	2016	1400100
160001264896	2016	1400100
160001265130	2016	1400100
160001265780	2016	1400100
160001266039	2016	1400100
160001266125	2016	1400100
160001266129	2016	1400308
160001266208	2016	1400100
160001266353	2016	1400100
160001266799	2016	1400100
160001266961	2016	1400100
160001267191	2016	1400100
160001267327	2016	1400100
160001267378	2016	1400100
160001267422	2016	1400100
160001267659	2016	1400100
160001268044	2016	1400100
160001268160	2016	1400100
160001269121	2016	1400100
160001269421	2016	1400100
160001270972	2016	1400100
160001271604	2016	1400100
160001271941	2016	1400100
160001272130	2016	1400100
160001272305	2016	1400100
160001272348	2016	1400100
160001272840	2016	1400100
160001272899	2016	1400100
160001273045	2016	1400100
160001273103	2016	1400100
160001273388	2016	1400100
160001273448	2016	1400100
160001273572	2016	1400100
160001273749	2016	1400100
160001273852	2016	1400100
160001273932	2016	1400100
160001274095	2016	1400100
160001274406	2016	1400159
160001274747	2016	1400100
160001274968	2016	1400100
160001275175	2016	1400100
160001275189	2016	1400100
160001275412	2016	1400100
160001276231	2016	1400100
160001276342	2016	1400100
160001276478	2016	1400100
160001276882	2016	1400308
160001278086	2016	1400100
160001278275	2016	1400100
160001279400	2016	1400100
160001279426	2016	1400100
160001279443	2016	1400100
160001279452	2016	1400100
160001280468	2016	1400100
160001280469	2016	1400100
160001280863	2016	1400100
160001281403	2016	1400100
160001281602	2016	1400100
160001281681	2016	1400100
160001281899	2016	1400100
160001282069	2016	1400100
160001282127	2016	1400100
160001282294	2016	1400100
160001282325	2016	1400506
160001282445	2016	1400100
160001282519	2016	1400100
160001282899	2016	1400100
160001284573	2016	1400100
160001285028	2016	1400100
160001285722	2016	1400100
160001285787	2016	1400100
160001286404	2016	1400100
160001286994	2016	1400100
160001287626	2016	1400100
160001287947	2016	1400100
160001288002	2016	1400100
160001288079	2016	1400100
160001288731	2016	1400100
160001288950	2016	1400100
160001289748	2016	1400506
160001289998	2016	1400100
160001290127	2016	1400100
160001290345	2016	1400100
160001290846	2016	1400100
160001291174	2016	1400100
160001291184	2016	1400100
160001291557	2016	1400100
160001291936	2016	1400100
160001291962	2016	1400100
160001292077	2016	1400100
160001292265	2016	1400100
160001292941	2016	1400100
160001293085	2016	1400100
160001293167	2016	1400472
160001293377	2016	1400100
160001293634	2016	1400100
160001293943	2016	1400100
160001293958	2016	1400100
160001294096	2016	1400100
160001294372	2016	1400100
160001294941	2016	1400100
160001295764	2016	1400050
160001295834	2016	1400100
160001295870	2016	1400100
160001296016	2016	1400100
160001296841	2016	1400100
160001297007	2016	1400100
160001297462	2016	1400100
160001297581	2016	1400100
160001297804	2016	1400100
160001297947	2016	1400100
160001298168	2016	1400100
160001298275	2016	1400506
160001299113	2016	1400100
160001299641	2016	1400100
160001299689	2016	1400472
160001299959	2016	1400506
160001300152	2016	1400100
160001300317	2016	1400100
160001301196	2016	1400100
160001301476	2016	1400100
160001302341	2016	1400100
160001302510	2016	1400100
160001303285	2016	1400100
160001304081	2016	1400100
160001304416	2016	1400100
160001304969	2016	1400100
160001305234	2016	1400100
160001305434	2016	1400100
160001306312	2016	1400100
160001306470	2016	1400100
160001306658	2016	1400100
160001306846	2016	1400100
160001307614	2016	1400100
160001310070	2016	1400100
160001312091	2016	1400100
160001312564	2016	1400506
160001312597	2016	1400100
160001312971	2016	1400100
160001313022	2016	1400308
160001313724	2016	1400100
160001314146	2016	1400100
160001314272	2016	1400100
160001315310	2016	1400100
160001315552	2016	1400100
160001315560	2016	1400506
160001315566	2016	1400100
160001316279	2016	1400100
160001316629	2016	1400100
160001316676	2016	1400100
160001316698	2016	1400100
160001316850	2016	1400100
160001317184	2016	1400100
160001317891	2016	1400100
160001319136	2016	1400100
160001319178	2016	1400100
160001319489	2016	1400100
160001319544	2016	1400100
160001320178	2016	1400100
160001320992	2016	1400100
160001321828	2016	1400308
160001322814	2016	1400100
160001323315	2016	1400100
160001323365	2016	1400100
160001323825	2016	1400100
160001323890	2016	1400100
160001323931	2016	1400100
160001323940	2016	1400100
160001324538	2016	1400100
160001325155	2016	1400159
160001325197	2016	1400100
160001325630	2016	1400506
160001326090	2016	1400100
160001326104	2016	1400100
160001326140	2016	1400100
160001326840	2016	1400100
160001327583	2016	1400100
160001327747	2016	1400100
160001327935	2016	1400100
160001328504	2016	1400100
160001328740	2016	1400100
160001330692	2016	1400308
160001330740	2016	1400100
160001330816	2016	1400100
160001330899	2016	1400100
160001330935	2016	1400100
160001331067	2016	1400100
160001332024	2016	1400100
160001332216	2016	1400100
160001332257	2016	1400100
160001332402	2016	1400100
160001332477	2016	1400100
160001332601	2016	1400308
160001332887	2016	1400100
160001333090	2016	1400100
160001333358	2016	1400100
160001333731	2016	1400100
160001333879	2016	1400100
160001334162	2016	1400100
160001334757	2016	1400100
160001334966	2016	1400100
160001335157	2016	1400100
160001335374	2016	1400050
160001335633	2016	1400100
160001336228	2016	1400100
160001337176	2016	1400100
160001337302	2016	1400100
160001337362	2016	1400100
160001337656	2016	1400100
160001338934	2016	1400100
160001338944	2016	1400100
160001339655	2016	1400209
160001340001	2016	1400209
160001340314	2016	1400100
160001340476	2016	1400100
160001340686	2016	1400100
160001341443	2016	1400100
160001341476	2016	1400100
160001341895	2016	1400100
160001342585	2016	1400472
160001342685	2016	1400100
160001343132	2016	1400100
160001343502	2016	1400100
160001344253	2016	1400100
160001344267	2016	1400100
160001344295	2016	1400100
160001344789	2016	1400100
160001346219	2016	1400100
160001347157	2016	1400100
160001347367	2016	1400100
160001347485	2016	1400100
160001347933	2016	1400100
160001348333	2016	1400100
160001348848	2016	1400100
160001349543	2016	1400100
160001349552	2016	1400100
160001349721	2016	1400100
160001349855	2016	1400308
160001350164	2016	1400100
160001350475	2016	1400100
160001350485	2016	1400100
160001350806	2016	1400100
160001350865	2016	1400100
160001351576	2016	1400100
160001351648	2016	1400100
160001351884	2016	1400100
160001352437	2016	1400100
160001352566	2016	1400100
160001352752	2016	1400100
160001352765	2016	1400100
160001352792	2016	1400100
160001353266	2016	1400100
160001353599	2016	1400100
160001353682	2016	1400100
160001354084	2016	1400100
160001354176	2016	1400100
160001354277	2016	1400100
160001354324	2016	1400100
160001354940	2016	1400100
160001355456	2016	1400100
160001356287	2016	1400100
160001356430	2016	1400100
160001356797	2016	1400100
160001356944	2016	1400209
160001357190	2016	1400100
160001357995	2016	1400100
160001358022	2016	1400100
160001358327	2016	1400100
160001358697	2016	1400100
160001359102	2016	1400100
160001359105	2016	1400100
160001359113	2016	1400100
160001360353	2016	1400100
160001362084	2016	1400100
160001362178	2016	1400100
160001362703	2016	1400100
160001362721	2016	1400100
160001364003	2016	1400100
160001364117	2016	1400100
160001364155	2016	1400100
160001364212	2016	1400100
160001364362	2016	1400100
160001365493	2016	1400100
160001365826	2016	1400100
160001365859	2016	1400308
160001366182	2016	1400100
160001366263	2016	1400100
160001366609	2016	1400100
160001367306	2016	1400100
160001368590	2016	1400100
160001369396	2016	1400100
160001369981	2016	1400100
160001370349	2016	1400308
160001370389	2016	1400100
160001370454	2016	1400100
160001370729	2016	1400100
160001372864	2016	1400100
160001372985	2016	1400100
160001373147	2016	1400100
160001373430	2016	1400100
160001373636	2016	1400506
160001373723	2016	1400472
160001373987	2016	1400100
160001374124	2016	1400100
160001374696	2016	1400100
160001375171	2016	1400100
160001375237	2016	1400100
160001375807	2016	1400100
160001375995	2016	1400100
160001376011	2016	1400100
160001376204	2016	1400100
160001376691	2016	1400100
160001376716	2016	1400050
160001376760	2016	1400209
160001377000	2016	1400100
160001377281	2016	1400100
160001377381	2016	1400100
160001377452	2016	1400159
160001377685	2016	1400100
160001378287	2016	1400100
160001378415	2016	1400100
160001378437	2016	1400100
160001378826	2016	1400100
160001378962	2016	1400472
160001379559	2016	1400100
160001379576	2016	1400100
160001380110	2016	1400100
160001380294	2016	1400100
160001380486	2016	1400100
160001380636	2016	1400506
160001380653	2016	1400100
160001381012	2016	1400100
160001381152	2016	1400100
160001381176	2016	1400100
160001381240	2016	1400100
160001381306	2016	1400100
160001382292	2016	1400100
160001382576	2016	1400100
160001382754	2016	1400100
160001383702	2016	1400100
160001383906	2016	1400209
160001384273	2016	1400100
160001384429	2016	1400506
160001384708	2016	1400100
160001385106	2016	1400100
160001385258	2016	1400100
160001386480	2016	1400100
160001386594	2016	1400100
160001386770	2016	1400100
160001388238	2016	1400100
160001388378	2016	1400100
160001388508	2016	1400100
160001388551	2016	1400100
160001388890	2016	1400100
160001389764	2016	1400100
160001389818	2016	1400100
160001389919	2016	1400100
160001390055	2016	1400100
160001390157	2016	1400100
160001390193	2016	1400100
160001390315	2016	1400100
160001390334	2016	1400100
160001391161	2016	1400100
160001391946	2016	1400100
160001393052	2016	1400100
160001393503	2016	1400100
160001393586	2016	1400100
160001393821	2016	1400100
160001393875	2016	1400506
160001394146	2016	1400100
160001394336	2016	1400100
160001395787	2016	1400100
160001396306	2016	1400100
160001396776	2016	1400100
160001396862	2016	1400050
160001396994	2016	1400100
160001397373	2016	1400472
160001397391	2016	1400100
160001397626	2016	1400100
160001397790	2016	1400100
160001397874	2016	1400100
160001398016	2016	1400100
160001398044	2016	1400100
160001398429	2016	1400050
160001398616	2016	1400100
160001398841	2016	1400100
160001398845	2016	1400100
160001399239	2016	1400100
160001399294	2016	1400100
160001399441	2016	1400100
160001399453	2016	1400100
160001399610	2016	1400100
160001399685	2016	1400100
160001400072	2016	1400100
160001400105	2016	1400100
160001400186	2016	1400100
160001400493	2016	1400100
160001401179	2016	1400100
160001401354	2016	1400100
160001401706	2016	1400100
160001401786	2016	1400100
160001402278	2016	1400100
160001402417	2016	1400100
160001402420	2016	1400100
160001402852	2016	1400100
160001402917	2016	1400100
160001403174	2016	1400100
160001403323	2016	1400100
160001403334	2016	1400100
160001403974	2016	1400100
160001403986	2016	1400100
160001404122	2016	1400100
160001404197	2016	1400506
160001404740	2016	1400506
160001405509	2016	1400100
160001405623	2016	1400100
160001405868	2016	1400100
160001406146	2016	1400100
160001406163	2016	1400506
160001406689	2016	1400100
160001406957	2016	1400100
160001409319	2016	1400100
160001409727	2016	1400100
160001412250	2016	1400050
160001413014	2016	1400100
160001413303	2016	1400100
160001413653	2016	1400100
160001413964	2016	1400100
160001414442	2016	1400308
160001414821	2016	1400100
160001415267	2016	1400100
160001416113	2016	1400100
160001416997	2016	1400308
160001417162	2016	1400100
160001417336	2016	1400100
160001417377	2016	1400100
160001417576	2016	1400100
160001417627	2016	1400100
160001417653	2016	1400100
160001418465	2016	1400100
160001418985	2016	1400100
160001419882	2016	1400100
160001420324	2016	1400100
160001421210	2016	1400100
160001421286	2016	1400100
160001421461	2016	1400100
160001421596	2016	1400100
160001421790	2016	1400100
160001421829	2016	1400100
160001422396	2016	1400100
160001422611	2016	1400100
160001422621	2016	1400100
160001423393	2016	1400100
160001423493	2016	1400100
160001423607	2016	1400100
160001423671	2016	1400100
160001424166	2016	1400100
160001424222	2016	1400100
160001424996	2016	1400100
160001425490	2016	1400100
160001425680	2016	1400100
160001425685	2016	1400100
160001426334	2016	1400100
160001426522	2016	1400100
160001426607	2016	1400100
160001426918	2016	1400100
160001427338	2016	1400100
160001427877	2016	1400100
160001428261	2016	1400100
160001428303	2016	1400100
160001428317	2016	1400100
160001429044	2016	1400100
160001429308	2016	1400100
160001429679	2016	1400100
160001429786	2016	1400100
160001429900	2016	1400100
160001430405	2016	1400100
160001430788	2016	1400100
160001431320	2016	1400308
160001431380	2016	1400100
160001431400	2016	1400100
160001431522	2016	1400100
160001432109	2016	1400100
